1,-1
2,0.9137353922007241
3,1.026375961057759
4,1.1221206750580868
5,1.2065593108744657
6,1.2876127745399735
7,1.3697077830716178
8,1.449445221926831
9,1.5179644201115043
10,1.5708466405002859
11,1.6117898999844253
12,1.6460371880578206
13,1.6752495278328319
14,1.6985636825221748
15,1.7157984173831728
16,1.7241620281252117
17,1.7123218258024613
18,1.667174164522054
19,1.566636854765454
20,1.3326784953358135
21,0.7822125464647907
22,0.14724256835862243
23,0.0503379433721378
24,0.030971010884294936
25,0.022018746001892953
26,0.016797325744342097
27,0.013397707924262583
28,0.011028069752960536
29,0.00929451108475724
30,0.007979030959338615
31,0.006951620263606774
32,0.0061302382780444985
33,0.00546074645316147
34,0.004906091288640577
35,0.00444012888273269
36,0.004043930149949188
37,0.0037034817566321226
38,0.0034082069033850027
39,0.0031499857075736075
40,0.002922489864844301
41,0.002720720587802775
42,0.0025406812969559194
43,0.0023791416162065545
44,0.0022334644610617666
45,0.0021014775046562803
46,0.001981376364369698
47,0.001871650797125276
48,0.0017710278101827216
49,0.0016784273628218617
50,0.0015929275479072103
51,0.001513736987398142
52,0.0014401727723842104
53,0.0013716427046502019
54,0.00130763090523638
55,0.0012476860810875662
56,0.001191411907667075
57,0.001138459109938603
58,0.0010885189179844286
59,0.0010413176449258071
